,Row ID,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin (%),Year,Month,Quarter,Days_in_Month,YOY_Change_daily,Rolling_3M_Sales,Rolling_6M_Sales,YOY_Change_monthly,Sales_Volatility_Monthly,Revenue_Per_Product_Region
8915,8916,US-2016-144057,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,0.8,-20.4352,-155.0,2016,5,2,31,27.16049382716048,49151.214,43982.41153333333,89.12890255910503,412.0110007419422,95.584
8916,8917,US-2016-144057,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,0.8,-131.7168,-270.0,2016,5,2,31,59.790370127743195,49151.214,43982.41153333333,89.12890255910503,412.0110007419422,121.96000000000001
8917,8918,US-2016-144057,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2,0.2,26.824,35.0,2016,5,2,31,148.5084306095979,49151.214,43982.41153333333,89.12890255910503,412.0110007419422,76.64
8918,8919,US-2016-144057,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.792,-150.00000000000003,2016,5,2,31,-75.31574740207833,49151.214,43982.41153333333,89.12890255910503,412.0110007419422,37.056
8919,8920,CA-2014-160276,2014-04-08,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0.0,46.1968,26.0,2014,4,2,30,165.28905876731966,29502.081999999995,25685.78525,,475.4490872757265,390.896
8920,8921,CA-2014-132983,2014-05-03,Standard Class,DS-13180,David Smith,Corporate,United States,Jamestown,New York,14701,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0.0,57.5928,36.0,2014,4,2,30,-12.445271453590198,29502.081999999995,25685.78525,,699.6027639275866,239.96999999999997
8921,8922,CA-2016-145709,2016-10-08,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Coral Gables,Florida,33134,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,37.5,2016,10,4,31,140.21887824897402,54737.71473333333,50134.56153333333,90.05855881164621,395.0062304175786,52.68
8922,8923,CA-2016-145709,2016-10-08,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028,22.499999999999996,2016,10,4,31,-87.94698674668668,54737.71473333333,50134.56153333333,90.05855881164621,395.0062304175786,59.768
8923,8924,CA-2017-133928,2017-06-17,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,28601,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,4,0.7,-3.81,-83.33333333333334,2017,6,2,30,-96.82341170585292,44588.12399999999,42818.20536666666,31.323181722708714,330.7849642762971,4.572
8924,8925,CA-2016-168032,2016-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,4,0.2,143.9968,10.0,2016,1,1,31,40303.14253647587,56478.1919,50388.95823333333,2.027147944735071,766.3283146523617,1439.968
8925,8926,CA-2016-168032,2016-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,3,0.8,-2.6784,-155.0,2016,1,1,31,-64.93506493506493,56478.1919,50388.95823333333,2.027147944735071,766.3283146523617,55.872
8926,8927,CA-2016-168032,2016-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,FUR-TA-10004256,Furniture,Tables,Bretford âJust In Timeâ Height-Adjustable Multi-Task Work Tables,626.1,3,0.5,-538.446,-86.0,2016,1,1,31,-26.91348686053678,56478.1919,50388.95823333333,2.027147944735071,766.3283146523617,626.1
8927,8928,CA-2015-143616,2015-09-29,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,26.0,2015,9,3,30,652.4271844660195,43419.8584,36563.960366666666,-21.010013936523855,368.2432973754936,515.84
8928,8929,US-2015-168704,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,0.3,-113.282,-18.57142857142857,2015,4,2,30,1150.3689734339127,28290.95716666666,41870.214049999995,20.851003937220057,412.8345617512873,1829.94
8929,8930,US-2015-168704,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,2,0.3,-45.294,-21.428571428571423,2015,4,2,30,175.79853862212946,28290.95716666666,41870.214049999995,20.851003937220057,412.8345617512873,211.372
8930,8931,US-2015-168704,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,3,0.2,17.9982,7.5,2015,4,2,30,1195.2072538860104,28290.95716666666,41870.214049999995,20.851003937220057,412.8345617512873,399.96000000000004
8931,8932,CA-2017-143252,2017-12-24,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,5,0.0,22.9885,23.0,2017,12,4,31,-43.74718595227375,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,99.95
8932,8933,CA-2017-143252,2017-12-24,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,3,0.0,10.8558,37.0,2017,12,4,31,-81.66020752594075,93351.35566666664,79384.33716666665,-13.577169209803452,720.7692697382,91.932
8933,8934,CA-2016-102134,2016-03-19,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.3524,26.000000000000007,2016,3,1,31,-68.22323462414577,31079.060333333327,45922.36486666667,33.542164111311365,448.5374826681699,184.14
8934,8935,CA-2017-130036,2017-08-27,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.672,3,0.2,3.96,31.25,2017,8,3,31,9.5435684647303,53789.00989999998,50170.33813333333,102.86077034271767,540.5266536529647,12.672
8935,8936,CA-2017-130036,2017-08-27,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,14,0.2,209.979,18.750000000000004,2017,8,3,31,24394.48818897638,53789.00989999998,50170.33813333333,102.86077034271767,540.5266536529647,1119.888
8936,8937,CA-2015-134117,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,0.0,53.261,26.0,2015,12,4,31,-85.77398942198717,60765.66939999999,52092.7639,7.727159038001534,417.4409016487902,245.82
8937,8938,CA-2015-134117,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,2,0.2,16.998,12.5,2015,12,4,31,7769.444444444444,60765.66939999999,52092.7639,7.727159038001534,417.4409016487902,1495.824
8938,8939,CA-2015-134117,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,5,0.0,7.052,43.0,2015,12,4,31,-97.38061012617794,60765.66939999999,52092.7639,7.727159038001534,417.4409016487902,16.4
8939,8940,CA-2015-134117,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96,2,0.2,31.374,33.75,2015,12,4,31,-6.290322580645171,60765.66939999999,52092.7639,7.727159038001534,417.4409016487902,278.88
8940,8941,CA-2014-130918,2014-08-24,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,33161,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126,-23.75,2014,8,3,31,-98.74881143644055,32150.3297,34014.27168333333,,541.9337683314382,7.632
8941,8942,CA-2016-159023,2016-11-05,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,-83.33333333333333,2016,11,4,30,-98.03285203338191,70836.57856666666,53871.934499999996,4.527163677976986,379.362008409806,12.672
8942,8943,CA-2016-159023,2016-11-05,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,3,0.7,-251.9874,-140.0,2016,11,4,30,-24.99624962496249,70836.57856666666,53871.934499999996,4.527163677976986,379.362008409806,179.991
8943,8944,CA-2017-111717,2017-10-16,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,3,0.3,-47.8716,-20.0,2017,10,4,31,139.47773886943475,76254.82106666666,61878.61918333333,30.306352166596344,1323.6026485847271,239.358
8944,8945,CA-2014-154592,2014-12-08,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,49.00000000000001,2014,12,4,31,461.96319018404904,59875.91006666666,53876.82375,,417.4409016487902,637.5360000000001
8945,8946,CA-2014-128622,2014-11-17,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0.0,3.285,30.000000000000004,2014,11,4,30,-34.587813620071685,63953.15349999999,48051.7416,,379.362008409806,38.69
8946,8947,CA-2017-148355,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312,48.00000000000001,2017,12,4,31,53.40909090909092,93351.35566666664,79384.33716666665,-13.577169209803452,530.4786980984812,88.128
8947,8948,CA-2017-148355,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,5,0.0,6.15,50.0,2017,12,4,31,-98.90167588187391,93351.35566666664,79384.33716666665,-13.577169209803452,530.4786980984812,14.514000000000001
8948,8949,CA-2014-132913,2014-12-26,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,92037,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,1,0.0,3.6322,26.0,2014,12,4,31,-93.18037588479375,59875.91006666666,53876.82375,,417.4409016487902,25.146
8949,8950,CA-2017-150910,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6,0.4,-249.3216,-26.666666666666668,2017,12,4,31,587.548535121779,93351.35566666664,79384.33716666665,-13.577169209803452,366.5849699076332,934.956
8950,8951,CA-2017-150910,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,16.25,2017,12,4,31,185.75609756097563,93351.35566666664,79384.33716666665,-13.577169209803452,366.5849699076332,193.314
8951,8952,CA-2017-150910,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962,7.5,2017,12,4,31,-71.85886402753873,93351.35566666664,79384.33716666665,-13.577169209803452,366.5849699076332,69.76
8952,8953,CA-2017-150910,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10001419,Office Supplies,Art,Newell 325,23.128,7,0.2,2.891,12.5,2017,12,4,31,203.03983228511532,93351.35566666664,79384.33716666665,-13.577169209803452,366.5849699076332,23.128
8953,8954,CA-2017-150910,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,5,0.2,16.291,27.500000000000004,2017,12,4,31,1324.7234247234246,93351.35566666664,79384.33716666665,-13.577169209803452,366.5849699076332,127.366
8954,8955,CA-2014-156790,2014-08-10,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728,-5.0,2014,8,3,31,-13.631237117411438,32150.3297,34014.27168333333,,541.9337683314382,378.924
8955,8956,CA-2014-126480,2014-09-24,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0.0,3.852,44.99999999999999,2014,9,3,30,-96.42376690981709,47877.73743333333,38361.99531666667,,368.2432973754936,81.32000000000001
8956,8957,CA-2017-105620,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,3,0.2,5.775,27.500000000000004,2017,12,4,31,-87.26346433770014,93351.35566666664,79384.33716666665,-13.577169209803452,366.5849699076332,21.0
8957,8958,CA-2017-105620,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0,2,0.5,-7.2,-6.000000000000001,2017,12,4,31,995.8904109589042,93351.35566666664,79384.33716666665,-13.577169209803452,366.5849699076332,120.0
8958,8959,CA-2017-150266,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless BluetoothÂ HeadsetÂ with,299.96,5,0.2,37.495,12.5,2017,11,4,30,1443.0041152263373,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,719.904
8959,8960,CA-2017-150266,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,0.8,-179.776,-265.0,2017,11,4,30,451.5447154471545,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,67.84
8960,8961,CA-2017-150266,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398,-2.857142857142857,2017,11,4,30,6012.598425196849,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,2391.004
8961,8962,CA-2017-150266,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,0.2,3.7376,20.0,2017,11,4,30,-98.00118936078276,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,47.888
8962,8963,CA-2016-157280,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,26.000000000000007,2016,11,4,30,484.5851826561966,70836.57856666666,53871.934499999996,4.527163677976986,647.1857107054083,1095.84
8963,8964,CA-2016-157280,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,3,0.0,18.8937,21.0,2016,11,4,30,243.92201834862388,70836.57856666666,53871.934499999996,4.527163677976986,647.1857107054083,89.97
8964,8965,CA-2016-157280,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,10.000000000000002,2016,11,4,30,3172.224143894846,70836.57856666666,53871.934499999996,4.527163677976986,647.1857107054083,756.8
8965,8966,CA-2017-106691,2017-11-12,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344,-154.99999999999997,2017,11,4,30,-97.89331532748143,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,1.248
8966,8967,CA-2016-134180,2016-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,1,0.2,14.4,20.0,2016,11,4,30,-53.68464388637298,70836.57856666666,53871.934499999996,4.527163677976986,813.5291726283052,810.0
8967,8968,CA-2016-134180,2016-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433,-2.857142857142857,2016,11,4,30,5392.464953271027,70836.57856666666,53871.934499999996,4.527163677976986,813.5291726283052,470.155
8968,8969,CA-2014-166730,2015-01-01,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,1,0.2,-8.8038,-22.5,2014,12,4,31,86.32380952380953,59875.91006666666,53876.82375,,366.5849699076332,185.858
8969,8970,CA-2017-157469,2017-12-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262,8.75,2017,12,4,31,-83.55999999999999,93351.35566666664,79384.33716666665,-13.577169209803452,530.4786980984812,27.948
8970,8971,CA-2017-157469,2017-12-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198,-16.666666666666668,2017,12,4,31,-49.59727963728498,93351.35566666664,79384.33716666665,-13.577169209803452,530.4786980984812,151.188
8971,8972,CA-2017-122308,2017-03-28,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,22.222222222222225,2017,3,1,31,300.5955188679245,41048.28673333332,59873.935666666664,13.838067711316885,421.7974348853419,543.528
8972,8973,US-2014-149034,2014-11-21,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,1,0.2,-1.1874,-2.5,2014,11,4,30,-94.4379515885377,63953.15349999999,48051.7416,,813.5291726283052,189.984
8973,8974,CA-2017-159226,2017-04-27,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90008,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102,8.235294117647058,2017,4,2,30,1746.0027825342468,38565.00743333332,56012.90085,-5.750969437734002,477.44289704801156,460.941
8974,8975,CA-2017-156622,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008,35.0,2017,11,4,30,-86.75427069645202,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,36.288
8975,8976,CA-2017-156622,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364,37.5,2017,11,4,30,-12.966544403690117,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,78.304
8976,8977,CA-2017-156622,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335,-24.285714285714285,2017,11,4,30,-83.11508985200847,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,219.06
8977,8978,CA-2017-156622,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156,-150.0,2017,11,4,30,389.1025641025641,94697.13339999999,74243.07165,49.156142662822724,300.69708411616006,15.260000000000002
8978,8979,CA-2014-119529,2014-11-05,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,2,0.0,2.8224,49.00000000000001,2014,11,4,30,-92.0,63953.15349999999,48051.7416,,813.5291726283052,5.76
8979,8980,CA-2015-150413,2015-10-24,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838,-165.0,2015,10,4,31,-99.63416320149737,44299.724566666664,36098.91286666666,-0.15409943213439403,1323.6026485847271,44.72
8980,8981,CA-2014-108182,2014-02-10,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708,-165.0,2014,2,1,28,-77.12124309957065,9378.3935,9378.3935,,174.33783445747585,98.472
8981,8982,CA-2016-110898,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,3,0.8,-6.3018,-270.0,2016,3,1,31,-88.16909975669101,31079.060333333327,45922.36486666667,33.542164111311365,448.5374826681699,3.89
8982,8983,CA-2016-110898,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,4,0.8,-2.7648,-160.0,2016,3,1,31,-98.85705214699578,31079.060333333327,45922.36486666667,33.542164111311365,448.5374826681699,12.528
8983,8984,CA-2016-110898,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824,-122.50000000000001,2016,3,1,31,-41.4786358752447,31079.060333333327,45922.36486666667,33.542164111311365,448.5374826681699,159.04
8984,8985,CA-2016-110898,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664,-68.0,2016,3,1,31,207.35219807983825,31079.060333333327,45922.36486666667,33.542164111311365,448.5374826681699,145.98
8985,8986,CA-2015-123092,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672,16.25,2015,12,4,31,-77.40397297242457,60765.66939999999,52092.7639,7.727159038001534,366.5849699076332,77.952
8986,8987,CA-2015-123092,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577,-76.66666666666666,2015,12,4,31,164.4675925925926,60765.66939999999,52092.7639,7.727159038001534,366.5849699076332,665.3919999999999
8987,8988,CA-2015-123092,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386,8.75,2015,12,4,31,34.8385778504291,60765.66939999999,52092.7639,7.727159038001534,366.5849699076332,105.584
8988,8989,CA-2015-123092,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,0.2,1.168,12.5,2015,12,4,31,-92.68771765074149,60765.66939999999,52092.7639,7.727159038001534,366.5849699076332,51.392
8989,8990,US-2015-128587,2015-12-30,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,2,0.0,3.7752,39.0,2015,12,4,31,58.584534731323714,60765.66939999999,52092.7639,7.727159038001534,720.7692697382,9.68
8990,8991,US-2015-128587,2015-12-30,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,7,0.0,2302.9671,46.99999999999999,2015,12,4,31,84968.22916666667,60765.66939999999,52092.7639,7.727159038001534,720.7692697382,4899.93
